Descrição,data,ano_mes,valor
Depósitos livres (Base monetária - Reserva bancária),2014-03-01,2014-03,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-04-01,2014-04,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-05-01,2014-05,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-06-01,2014-06,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-07-01,2014-07,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-08-01,2014-08,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-09-01,2014-09,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-10-01,2014-10,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-11-01,2014-11,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2014-12-01,2014-12,56509.20922245172
Depósitos livres (Base monetária - Reserva bancária),2015-01-01,2015-01,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-02-01,2015-02,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-03-01,2015-03,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-04-01,2015-04,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-05-01,2015-05,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-06-01,2015-06,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-07-01,2015-07,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-08-01,2015-08,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-09-01,2015-09,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-10-01,2015-10,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-11-01,2015-11,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2015-12-01,2015-12,95503.46270359418
Depósitos livres (Base monetária - Reserva bancária),2016-01-01,2016-01,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-02-01,2016-02,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-03-01,2016-03,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-04-01,2016-04,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-05-01,2016-05,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-06-01,2016-06,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-07-01,2016-07,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-08-01,2016-08,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-09-01,2016-09,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-10-01,2016-10,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-11-01,2016-11,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2016-12-01,2016-12,255676.86611045836
Depósitos livres (Base monetária - Reserva bancária),2017-01-01,2017-01,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-02-01,2017-02,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-03-01,2017-03,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-04-01,2017-04,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-05-01,2017-05,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-06-01,2017-06,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-07-01,2017-07,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-08-01,2017-08,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-09-01,2017-09,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-10-01,2017-10,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-11-01,2017-11,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2017-12-01,2017-12,382961.93207252084
Depósitos livres (Base monetária - Reserva bancária),2018-01-01,2018-01,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-02-01,2018-02,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-03-01,2018-03,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-04-01,2018-04,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-05-01,2018-05,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-06-01,2018-06,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-07-01,2018-07,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-08-01,2018-08,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-09-01,2018-09,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-10-01,2018-10,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-11-01,2018-11,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2018-12-01,2018-12,183531.21044860553
Depósitos livres (Base monetária - Reserva bancária),2019-01-01,2019-01,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-02-01,2019-02,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-03-01,2019-03,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-04-01,2019-04,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-05-01,2019-05,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-06-01,2019-06,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-07-01,2019-07,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-08-01,2019-08,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-09-01,2019-09,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-10-01,2019-10,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-11-01,2019-11,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2019-12-01,2019-12,352917.4579241618
Depósitos livres (Base monetária - Reserva bancária),2020-01-01,2020-01,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-02-01,2020-02,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-03-01,2020-03,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-04-01,2020-04,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-05-01,2020-05,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-06-01,2020-06,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-07-01,2020-07,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-08-01,2020-08,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-09-01,2020-09,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-10-01,2020-10,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-11-01,2020-11,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2020-12-01,2020-12,295056.72000000003
Depósitos livres (Base monetária - Reserva bancária),2021-01-01,2021-01,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-02-01,2021-02,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-03-01,2021-03,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-04-01,2021-04,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-05-01,2021-05,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-06-01,2021-06,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-07-01,2021-07,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-08-01,2021-08,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-09-01,2021-09,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-10-01,2021-10,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-11-01,2021-11,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2021-12-01,2021-12,345113.6378075785
Depósitos livres (Base monetária - Reserva bancária),2022-01-01,2022-01,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-02-01,2022-02,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-03-01,2022-03,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-04-01,2022-04,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-05-01,2022-05,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-06-01,2022-06,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-07-01,2022-07,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-08-01,2022-08,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-09-01,2022-09,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-10-01,2022-10,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-11-01,2022-11,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2022-12-01,2022-12,484347.0122364646
Depósitos livres (Base monetária - Reserva bancária),2023-01-01,2023-01,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-02-01,2023-02,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-03-01,2023-03,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-04-01,2023-04,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-05-01,2023-05,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-06-01,2023-06,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-07-01,2023-07,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-08-01,2023-08,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-09-01,2023-09,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-10-01,2023-10,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-11-01,2023-11,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2023-12-01,2023-12,353518.1827658196
Depósitos livres (Base monetária - Reserva bancária),2024-01-01,2024-01,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-02-01,2024-02,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-03-01,2024-03,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-04-01,2024-04,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-05-01,2024-05,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-06-01,2024-06,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-07-01,2024-07,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-08-01,2024-08,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-09-01,2024-09,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-10-01,2024-10,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-11-01,2024-11,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2024-12-01,2024-12,622130.7202467107
Depósitos livres (Base monetária - Reserva bancária),2026-01-01,2026-01,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-02-01,2026-02,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-03-01,2026-03,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-04-01,2026-04,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-05-01,2026-05,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-06-01,2026-06,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-07-01,2026-07,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-08-01,2026-08,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-09-01,2026-09,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-10-01,2026-10,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-11-01,2026-11,492982.3613252122
Depósitos livres (Base monetária - Reserva bancária),2026-12-01,2026-12,492982.3613252122
Títulos do BNA (Outras responsabilidades face a Outras sociedades de depósitos),2011-01-01,2011-01,171054.54029804998
Títulos do BNA (Outras responsabilidades face a Outras sociedades de depósitos),2011-02-01,2011-02,171054.54029804998
Títulos do BNA (Outras responsabilidades face a Outras sociedades de depósitos),2011-03-01,2011-03,171054.54029804998
Títulos do BNA (Outras responsabilidades face a Outras sociedades de depósitos),2011-04-01,2011-04,171054.54029804998
Títulos do BNA (Outras responsabilidades face a Outras sociedades de depósitos),2011-05-01,2011-05,171054.54029804998
